mmalloca,gnuit-4.9.5/lib/malloca.c,7,2,2,1,0,3,2
il_backward_char,gnuit-4.9.5/src/inputline.c,9,2,2,1,0,5,3
il_backward_delete_char,gnuit-4.9.5/src/inputline.c,16,3,3,2,0,9,9
il_backward_kill_word,gnuit-4.9.5/src/inputline.c,17,3,3,1,2,4,6
il_backward_word,gnuit-4.9.5/src/inputline.c,14,5,4,2,0,6,4
il_beginning_of_line,gnuit-4.9.5/src/inputline.c,6,1,1,0,0,6,3
il_capitalize_word,gnuit-4.9.5/src/inputline.c,23,5,5,4,1,5,7
il_delete_char,gnuit-4.9.5/src/inputline.c,15,3,3,2,0,7,8
il_delete_horizontal_space,gnuit-4.9.5/src/inputline.h,12,5,4,2,0,6,4
il_downcase_word,gnuit-4.9.5/src/inputline.c,13,3,3,2,0,5,5
il_echo,gnuit-4.9.5/src/inputline.c,8,1,1,0,0,4,3
il_end,gnuit-4.9.5/src/inputline.c,8,1,1,0,0,4,4
il_end_of_line,gnuit-4.9.5/src/inputline.c,6,1,1,0,0,5,3
il_exchange_point_and_mark,gnuit-4.9.5/src/inputline.c,7,1,1,0,0,4,3
il_forward_char,gnuit-4.9.5/src/inputline.c,9,2,2,1,0,5,3
il_forward_word,gnuit-4.9.5/src/inputline.c,14,5,4,2,0,9,4
il_free,gnuit-4.9.5/src/inputline.c,12,5,4,1,1,6,1
il_get_contents,gnuit-4.9.5/src/inputline.c,8,1,1,0,0,8,4
il_history,gnuit-4.9.5/src/inputline.c,67,19,13,3,8,9,17
il_init,gnuit-4.9.5/src/inputline.c,23,2,4,1,0,8,20
il_insert_char,gnuit-4.9.5/src/inputline.c,17,3,3,1,1,9,10
il_insert_text,gnuit-4.9.5/src/inputline.h,20,3,3,1,1,11,12
il_is_empty,gnuit-4.9.5/src/inputline.c,5,1,1,0,0,3,1
il_just_one_space,gnuit-4.9.5/src/inputline.c,10,2,2,1,0,4,4
il_kill_line,gnuit-4.9.5/src/inputline.c,11,1,1,0,0,7,7
il_kill_region,gnuit-4.9.5/src/inputline.c,6,1,1,0,0,1,3
il_kill_ring_save,gnuit-4.9.5/src/inputline.c,6,1,1,0,0,1,3
il_kill_to_beginning_of_line,gnuit-4.9.5/src/inputline.c,11,1,3,0,0,6,6
il_kill_to_end_of_line,gnuit-4.9.5/src/inputline.c,10,1,2,0,0,4,6
il_kill_word,gnuit-4.9.5/src/inputline.c,18,3,3,1,2,4,6
il_message,gnuit-4.9.5/src/inputline.c,9,1,2,0,0,9,4
il_point,gnuit-4.9.5/src/inputline.c,5,1,1,0,0,4,1
il_reset_line,gnuit-4.9.5/src/inputline.h,12,1,1,0,0,8,10
il_resize,gnuit-4.9.5/src/inputline.c,8,1,1,0,0,6,4
il_restore,gnuit-4.9.5/src/inputline.c,12,2,2,1,1,8,3
il_save,gnuit-4.9.5/src/inputline.c,14,4,3,1,0,8,7
il_set_error_flag,gnuit-4.9.5/src/inputline.c,6,1,1,0,0,2,2
il_set_mark,gnuit-4.9.5/src/inputline.c,5,1,1,0,0,8,2
il_set_static_text,gnuit-4.9.5/src/inputline.c,19,3,3,1,2,10,14
il_upcase_word,gnuit-4.9.5/src/inputline.c,13,3,3,2,0,5,5
il_update,gnuit-4.9.5/src/inputline.c,39,16,11,1,1,18,12
il_update_point,gnuit-4.9.5/src/inputline.c,20,4,7,1,0,15,5
il_yank,gnuit-4.9.5/src/inputline.c,9,2,2,1,0,3,3
readlink,gnuit-4.9.5/lib/readlink.c,8,2,2,1,0,2,3
get_local_time,gnuit-4.9.5/src/misc.h,7,1,1,0,0,5,3
getpid,gnuit-4.9.5/src/signals.c,,,,,,,
install_handler,gnuit-4.9.5/src/signals.c,22,6,6,2,16,6,1
panic,gnuit-4.9.5/src/signals.c,7,1,1,0,0,0,2
resume,gnuit-4.9.5/src/signals.c,11,2,2,1,0,2,4
suspend,gnuit-4.9.5/src/signals.c,15,2,2,1,1,2,8
time_change,gnuit-4.9.5/src/signals.c,16,3,3,2,1,3,7
window_change,gnuit-4.9.5/src/signals.c,15,2,2,1,1,2,6
two_way_long_needle,gnuit-4.9.5/lib/str-two-way.h,87,208,30,4,15,5,6
two_way_short_needle,gnuit-4.9.5/lib/str-two-way.h,63,22,22,4,13,5,6
tolower,/usr/include/ctype.h,,,,,,,
strcasestr,gnuit-4.9.5/lib/strcasestr.c,31,8,7,1,3,3,5
getopt_long,gnuit-4.9.5/lib/getopt1.c,7,1,1,0,0,5,2
getopt_long_only,gnuit-4.9.5/lib/getopt1.c,8,1,1,0,0,5,2
internal_fnmatch,gnuit-4.9.5/lib/fnmatch_loop.c,330,1306,101,6,430,8,10
window_end,gnuit-4.9.5/src/window.c,7,2,2,1,0,5,1
build_message,gnuit-4.9.5/src/status.c,86,79,16,4,19,12,10
status,gnuit-4.9.5/src/status.c,13,2,2,1,0,12,8
status_default,gnuit-4.9.5/src/status.c,5,1,1,0,0,12,2
status_end,gnuit-4.9.5/src/status.c,5,1,1,0,0,3,1
status_init,gnuit-4.9.5/src/status.c,10,1,2,0,0,8,8
status_resize,gnuit-4.9.5/src/status.c,9,2,2,1,0,5,4
status_update,gnuit-4.9.5/src/status.c,28,3,3,1,3,11,6
configuration_help,gnuit-4.9.5/src/misc.h,,,,,,,
display_exit_message,gnuit-4.9.5/src/misc.c,9,1,1,0,0,10,3
fatal_signal,gnuit-4.9.5/src/misc.c,28,4,6,1,6,3,5
get_const_var,gnuit-4.9.5/src/misc.c,20,7,5,3,5,7,4
get_file_length,gnuit-4.9.5/src/misc.c,10,1,1,0,0,2,2
get_file_type_info,gnuit-4.9.5/src/misc.c,47,99,9,2,7,2,10
is_a_bg_command,gnuit-4.9.5/src/misc.c,14,4,4,2,6,2,2
is_an_empty_command,gnuit-4.9.5/src/misc.c,9,3,3,2,3,2,1
minimize_path,gnuit-4.9.5/src/misc.c,37,132,10,4,2,4,2
needs_quotes,gnuit-4.9.5/src/misc.c,18,3,3,2,3,3,2
truncate_long_name,gnuit-4.9.5/src/misc.c,31,6,6,2,11,5,3
truncate_string,gnuit-4.9.5/src/misc.c,10,1,2,0,0,4,4
update_path,gnuit-4.9.5/src/misc.c,14,2,2,1,1,2,6
xstrtoimax,gnuit-4.9.5/lib/xstrtol.h,,,,,,,
xstrtol,gnuit-4.9.5/lib/xstrtol.h,,,,,,,
xstrtoul,gnuit-4.9.5/lib/xstrtol.c,118,1161,35,4,106,4,9
get_fs_usage,gnuit-4.9.5/lib/fsusage.c,13,1,1,0,0,3,1
fscanf,/usr/include/stdio.h,,,,,,,
ungetc,/usr/include/stdio.h,,,,,,,
_IO_getc,/usr/include/x86_64-linux-gnu/bits/libio.h,,,,,,,
get_charset_aliases,gnuit-4.9.5/lib/localcharset.c,95,1747,17,5,17,2,14
title_update,gnuit-4.9.5/src/title.h,46,4,4,2,4,16,14
xstat,gnuit-4.9.5/src/xio.c,15,1,2,1,0,11,3
calc_info_length,gnuit-4.9.5/src/title.c,9,1,1,0,0,8,3
clean_up,gnuit-4.9.5/src/git.c,7,1,1,0,0,1,3
in_terminal_mode,gnuit-4.9.5/src/git.c,5,1,1,0,0,2,1
mail_check,gnuit-4.9.5/src/title.c,66,63,14,4,7,8,13
title_end,gnuit-4.9.5/src/title.c,5,1,1,0,0,1,1
title_init,gnuit-4.9.5/src/title.c,22,3,3,2,0,8,14
title_resize,gnuit-4.9.5/src/title.c,6,1,1,0,0,4,1
utime,gnuit-4.9.5/src/title.c,,,,,,,
tilde_expand,gnuit-4.9.5/src/tilde.c,38,9,5,2,2,6,10
tilde_expand_word,gnuit-4.9.5/src/tilde.c,71,16,12,4,4,4,11
mkdir,/usr/include/x86_64-linux-gnu/sys/stat.h,,,,,,,
fseek,/usr/include/stdio.h,,,,,,,
ftell,/usr/include/stdio.h,,,,,,,
configuration_getline,gnuit-4.9.5/src/configure.c,45,66,12,4,9,6,8
configuration_init,gnuit-4.9.5/src/configure.c,12,3,3,1,2,4,4
configuration_section,gnuit-4.9.5/src/configure.c,10,3,3,2,3,4,6
memchr,/usr/include/string.h,,,,,,,
__builtin_alloca,gnuit-4.9.5/lib/fnmatch_loop.c,,,,,,,
__builtin_expect,gnuit-4.9.5/lib/fnmatch_loop.c,,,,,,,
end_pattern,gnuit-4.9.5/lib/fnmatch_loop.c,27,29,12,4,15,3,3
ext_match,gnuit-4.9.5/lib/fnmatch_loop.c,135,471,47,4,74,10,10
rpl_mbrtowc,gnuit-4.9.5/lib/mbrtowc.c,5,1,1,0,0,4,2
__xargmatch_internal,gnuit-4.9.5/lib/argmatch.c,14,2,2,1,1,5,4
argmatch_invalid,gnuit-4.9.5/lib/argmatch.c,9,1,2,0,0,4,3
argmatch_to_argument,gnuit-4.9.5/lib/argmatch.c,11,3,3,2,3,4,2
argmatch_valid,gnuit-4.9.5/lib/argmatch.c,20,3,3,2,1,5,3
do_exit,gnuit-4.9.5/src/gitkeys.c,8,1,1,0,0,0,3
hide,gnuit-4.9.5/src/gitps.c,7,1,1,0,0,1,3
set_title,gnuit-4.9.5/src/gitps.c,10,1,2,0,0,6,6
tty_end,gnuit-4.9.5/src/tty.c,12,2,2,1,0,8,6
strnlen1,gnuit-4.9.5/lib/strnlen1.c,9,2,2,1,1,3,2
window_columns,gnuit-4.9.5/src/window.c,6,1,1,0,0,2,1
window_lines,gnuit-4.9.5/src/window.c,6,1,1,0,0,2,1
window_x,gnuit-4.9.5/src/window.c,6,1,1,0,0,3,1
window_y,gnuit-4.9.5/src/window.c,6,1,1,0,0,2,1
getgrgid,/usr/include/grp.h,,,,,,,
getgrnam,/usr/include/grp.h,,,,,,,
getpwnam,/usr/include/pwd.h,,,,,,,
getpwuid,/usr/include/pwd.h,,,,,,,
u16_strwidth,gnuit-4.9.5/lib/uniwidth.h,,,,,,,
u16_width,gnuit-4.9.5/lib/uniwidth.h,,,,,,,
u32_strwidth,gnuit-4.9.5/lib/uniwidth.h,,,,,,,
u32_width,gnuit-4.9.5/lib/uniwidth.h,,,,,,,
u8_strwidth,gnuit-4.9.5/lib/uniwidth.h,,,,,,,
u8_width,gnuit-4.9.5/lib/uniwidth.h,,,,,,,
mbuiter_multi_copy,gnuit-4.9.5/lib/mbuiter.h,10,2,2,1,1,6,6
mbuiter_multi_reloc,gnuit-4.9.5/lib/mbuiter.h,5,1,1,0,0,1,2
strncasecmp,gnuit-4.9.5/lib/strncasecmp.c,23,5,9,2,4,8,3
critical_factorization,gnuit-4.9.5/lib/str-two-way.h,73,50,14,3,7,4,4
strtoul,/usr/include/stdlib.h,,,,,,,
bkm_scale,gnuit-4.9.5/lib/xstrtol.c,16,3,3,1,2,4,2
bkm_scale_by_power,gnuit-4.9.5/lib/xstrtol.c,8,2,2,1,0,4,2
il_compute_scroll,gnuit-4.9.5/src/inputline.c,5,1,2,0,0,5,1
il_hide_static,gnuit-4.9.5/src/inputline.c,11,1,1,0,0,4,7
il_region_command,gnuit-4.9.5/src/inputline.c,38,13,6,2,2,15,13
il_restore_static,gnuit-4.9.5/src/inputline.c,10,1,1,0,0,5,6
il_separator,gnuit-4.9.5/src/inputline.c,13,2,2,1,1,3,1
fstat,/usr/include/x86_64-linux-gnu/sys/stat.h,,,,,,,
__xreadlink,gnuit-4.9.5/src/xio.c,18,2,3,1,1,4,3
getwd,gnuit-4.9.5/src/xio.c,,,,,,,
xbasename,gnuit-4.9.5/src/xio.c,11,2,3,1,0,3,4
xdirname,gnuit-4.9.5/src/xio.c,14,2,2,1,1,1,3
xgetcwd,gnuit-4.9.5/src/xio.c,19,4,3,1,1,3,7
xlstat,gnuit-4.9.5/src/xio.c,15,1,2,1,0,3,3
xreadlink,gnuit-4.9.5/src/xio.c,18,3,3,2,2,2,4
vfprintf,/usr/include/stdio.h,,,,,,,
strerror,/usr/include/string.h,,,,,,,
_IO_putc,/usr/include/x86_64-linux-gnu/bits/libio.h,,,,,,,
__builtin_va_end,gnuit-4.9.5/lib/error.c,,,,,,,
__builtin_va_start,gnuit-4.9.5/lib/error.c,,,,,,,
error_at_line,gnuit-4.9.5/lib/error.c,28,5,5,2,3,10,6
error_tail,gnuit-4.9.5/lib/error.c,13,4,3,1,1,7,7
print_errno_message,gnuit-4.9.5/lib/error.c,9,2,2,1,0,3,2
panel_action,gnuit-4.9.5/src/panel.h,471,192,124,7,781,38,58
panel_activate,gnuit-4.9.5/src/panel.c,6,1,1,0,0,1,2
panel_center_current_entry,gnuit-4.9.5/src/panel.c,6,1,1,0,0,3,3
panel_deactivate,gnuit-4.9.5/src/panel.c,6,1,1,0,0,1,2
panel_end,gnuit-4.9.5/src/panel.c,18,3,3,2,0,7,5
panel_get_current_file_gid,gnuit-4.9.5/src/panel.c,6,1,1,0,0,5,1
panel_get_current_file_mode,gnuit-4.9.5/src/panel.c,6,1,1,0,0,5,1
panel_get_current_file_name,gnuit-4.9.5/src/panel.c,6,1,1,0,0,6,1
panel_get_current_file_type,gnuit-4.9.5/src/panel.c,6,1,1,0,0,5,1
panel_get_current_file_uid,gnuit-4.9.5/src/panel.c,6,1,1,0,0,5,1
panel_get_next,gnuit-4.9.5/src/panel.c,23,6,7,3,7,14,3
panel_get_path,gnuit-4.9.5/src/panel.c,6,1,1,0,0,5,1
panel_init,gnuit-4.9.5/src/panel.c,63,8,5,1,1,12,47
panel_init_iterator,gnuit-4.9.5/src/panel.c,7,1,1,0,0,8,3
panel_no_optimizations,gnuit-4.9.5/src/panel.c,6,1,1,0,0,3,2
panel_resize,gnuit-4.9.5/src/panel.c,19,2,2,1,1,12,12
panel_select_all,gnuit-4.9.5/src/panel.c,13,3,3,2,0,7,4
panel_set_focus,gnuit-4.9.5/src/panel.c,14,3,3,2,0,6,6
panel_set_wrapped_isearch_flag,gnuit-4.9.5/src/panel.c,7,1,1,0,0,2,2
panel_unselect_all,gnuit-4.9.5/src/panel.c,9,2,2,1,0,6,4
panel_update,gnuit-4.9.5/src/panel.c,11,2,2,1,2,15,6
panel_window,gnuit-4.9.5/src/panel.c,6,1,1,0,0,3,1
verify_function__,gnuit-4.9.5/lib/mbsinit.c,,,,,,,
full_read,gnuit-4.9.5/lib/full-write.c,21,5,4,2,4,3,3
safe_read,gnuit-4.9.5/lib/safe-read.h,,,,,,,
localtime,/usr/include/time.h,,,,,,,
configuration_fatal_error,gnuit-4.9.5/src/misc.c,8,1,1,0,0,5,1
configuration_warning,gnuit-4.9.5/src/misc.c,29,1,1,0,0,4,1
geteuid,gnuit-4.9.5/src/misc.c,,,,,,,
orig_open,gnuit-4.9.5/lib/open.c,5,1,1,0,0,4,2
__strtoll_internal,gnuit-4.9.5/lib/strtol.c,98,24001,33,2,23,4,5
strtoll,gnuit-4.9.5/lib/strtol.c,6,1,1,0,0,3,2
xstack_init,gnuit-4.9.5/src/xstack.c,8,1,1,0,0,4,3
xstack_preview,gnuit-4.9.5/src/xstack.c,13,2,2,1,1,9,2
xstack_push,gnuit-4.9.5/src/xstack.c,10,1,1,0,0,7,5
add_to_environment,gnuit-4.9.5/src/git.c,15,3,3,2,1,4,2
command_expand,gnuit-4.9.5/src/git.c,240,1240,58,5,558,14,26
dir_history_add,gnuit-4.9.5/src/git.c,9,1,1,0,0,5,5
dir_history_next,gnuit-4.9.5/src/git.c,11,2,2,1,1,6,3
dir_history_prev,gnuit-4.9.5/src/git.c,11,2,2,1,1,5,3
dir_history_reset,gnuit-4.9.5/src/git.c,14,3,3,2,0,3,4
clock_refresh,gnuit-4.9.5/src/title.c,33,10,7,1,2,9,15
getuid,gnuit-4.9.5/src/git.c,,,,,,,
file_length,gnuit-4.9.5/src/gitwipe.c,10,1,1,0,0,2,2
il_build_help_from_string,gnuit-4.9.5/src/git.c,20,2,2,1,0,2,3
il_dispatch_commands,gnuit-4.9.5/src/git.c,101,40,40,2,302,5,26
il_fix_text,gnuit-4.9.5/src/git.c,25,5,5,2,3,2,6
il_history_add_entry,gnuit-4.9.5/src/git.c,12,2,2,1,1,3,4
il_history_view_entry,gnuit-4.9.5/src/git.c,9,1,2,0,0,3,2
il_isearch,gnuit-4.9.5/src/git.c,92,25,16,3,16,10,17
il_read_line,gnuit-4.9.5/src/git.c,105,1752,23,4,38,14,16
fatal,gnuit-4.9.5/src/gitps.c,8,1,1,0,0,3,3
panels_can_be_displayed,gnuit-4.9.5/src/git.c,16,5,5,3,7,5,1
main,gnuit-4.9.5/src/gitwhich.c,12,3,3,2,3,2,4
read_keys,gnuit-4.9.5/src/git.c,90,8193,21,4,18,9,24
remove_log,gnuit-4.9.5/src/gitps.c,8,4,3,1,0,5,1
reread,gnuit-4.9.5/src/git.c,6,1,1,0,0,3,1
report_undefined_key,gnuit-4.9.5/src/git.c,26,4,3,1,2,2,12
set_prompt,gnuit-4.9.5/src/git.c,8,1,1,0,0,3,5
strdup,gnuit-4.9.5/src/git.c,,,,,,,
resize,gnuit-4.9.5/src/gitps.c,35,27,13,2,5,14,8
ftruncate,/usr/include/unistd.h,,,,,,,
rpl_utime,gnuit-4.9.5/lib/utime.c,7,2,2,1,1,2,3
utime_null,gnuit-4.9.5/lib/utime.c,28,10,5,2,0,3,9
xstack_end,gnuit-4.9.5/src/xstack.c,10,3,3,1,1,3,1
xstack_point,gnuit-4.9.5/src/xstack.c,6,1,1,0,0,2,1
xstack_pop,gnuit-4.9.5/src/xstack.c,13,2,2,1,1,6,5
xstack_truncate,gnuit-4.9.5/src/xstack.c,8,1,1,0,0,5,4
_unsetenv,gnuit-4.9.5/lib/putenv.c,26,4,5,3,2,3,5
putenv,gnuit-4.9.5/lib/putenv.c,35,10,6,2,6,2,8
strcasecmp,gnuit-4.9.5/lib/strcasecmp.c,23,5,9,2,4,3,3
tty_set_optimization_level,gnuit-4.9.5/src/tty.h,,,,,,,
creat,/usr/include/fcntl.h,,,,,,,
access,/usr/include/unistd.h,,,,,,,
chdir,/usr/include/unistd.h,,,,,,,
chown,/usr/include/unistd.h,,,,,,,
getgid,/usr/include/unistd.h,,,,,,,
link,/usr/include/unistd.h,,,,,,,
rmdir,/usr/include/unistd.h,,,,,,,
canceled,gnuit-4.9.5/src/panel.c,19,2,3,1,1,6,8
closedir,gnuit-4.9.5/src/panel.c,,,,,,,
cutname,gnuit-4.9.5/src/panel.c,15,2,3,1,1,5,5
opendir,gnuit-4.9.5/src/panel.c,,,,,,,
pack_compare_fn,gnuit-4.9.5/src/panel.c,8,1,1,0,0,3,1
panel_2s_message,gnuit-4.9.5/src/panel.c,14,1,1,0,0,10,6
panel_3s_message,gnuit-4.9.5/src/panel.c,15,1,1,0,0,9,6
panel_act_BIN_PACKING,gnuit-4.9.5/src/panel.c,101,5904,20,4,6,13,13
panel_act_CASE,gnuit-4.9.5/src/panel.c,40,20,7,3,7,9,15
panel_act_CHDIR,gnuit-4.9.5/src/panel.c,30,5,4,1,3,6,13
panel_act_CMPDIR,gnuit-4.9.5/src/panel.c,80,37,13,7,26,13,16
panel_act_COMPARE,gnuit-4.9.5/src/panel.c,97,29,14,4,19,11,10
panel_act_COPY,gnuit-4.9.5/src/panel.c,111,174,18,4,25,13,29
panel_act_DELETE,gnuit-4.9.5/src/panel.c,115,25238,26,6,29,12,28
panel_act_ENTER,gnuit-4.9.5/src/panel.c,69,33,11,3,20,11,24
panel_act_MKDIR,gnuit-4.9.5/src/panel.c,55,9,7,2,5,8,20
panel_act_MOVE,gnuit-4.9.5/src/panel.c,120,936,22,4,30,15,29
panel_act_REGET,gnuit-4.9.5/src/panel.c,27,12,5,2,3,7,6
panel_beautify_info_number,gnuit-4.9.5/src/panel.c,30,2,5,1,1,6,5
panel_beautify_number,gnuit-4.9.5/src/panel.c,9,1,1,0,0,6,2
panel_build_entry_field,gnuit-4.9.5/src/panel.c,55,11,12,2,29,13,8
panel_case_rename,gnuit-4.9.5/src/panel.c,100,472,21,4,56,9,25
panel_compare,gnuit-4.9.5/src/panel.c,143,5488,27,4,26,11,15
panel_copy,gnuit-4.9.5/src/panel.c,198,1254,36,5,43,11,30
panel_deallocate_patterns,gnuit-4.9.5/src/panel.c,9,2,2,1,0,2,1
panel_find_index,gnuit-4.9.5/src/panel.c,37,1296,16,2,11,9,9
panel_fit_number,gnuit-4.9.5/src/panel.c,18,2,3,1,0,8,5
panel_get_centered_fos,gnuit-4.9.5/src/panel.c,11,2,4,1,1,7,1
panel_get_fos,gnuit-4.9.5/src/panel.c,11,3,3,1,3,6,3
panel_get_reserved_characters,gnuit-4.9.5/src/panel.c,11,2,2,1,1,6,1
panel_isdir,gnuit-4.9.5/src/panel.c,9,2,2,1,1,3,2
panel_isearch_backward,gnuit-4.9.5/src/panel.c,17,3,3,2,3,7,2
panel_isearch_forward,gnuit-4.9.5/src/panel.c,15,3,3,2,3,8,2
panel_load_fti,gnuit-4.9.5/src/panel.c,36,8,8,3,1,9,7
panel_load_inode,gnuit-4.9.5/src/panel.c,99,64,19,5,9,20,22
panel_mkdirs,gnuit-4.9.5/src/panel.c,22,5,5,4,5,3,5
panel_mode2string,gnuit-4.9.5/src/panel.c,43,192,16,2,7,8,2
panel_move,gnuit-4.9.5/src/panel.c,140,263,27,4,47,12,24
panel_parse_patterns,gnuit-4.9.5/src/panel.c,47,10,11,4,9,2,7
panel_percent,gnuit-4.9.5/src/panel.c,9,2,3,1,1,4,1
panel_read_directory,gnuit-4.9.5/src/panel.c,199,6408,25,4,11,21,34
panel_recover,gnuit-4.9.5/src/panel.c,15,2,2,1,0,9,9
panel_set_current_entry,gnuit-4.9.5/src/panel.c,10,3,3,1,4,11,5
panel_unlink,gnuit-4.9.5/src/panel.c,8,2,2,1,0,3,2
panel_update_entries,gnuit-4.9.5/src/panel.c,25,6,6,1,3,14,10
panel_update_entry,gnuit-4.9.5/src/panel.c,133,37634,38,3,31,27,15
panel_update_frame,gnuit-4.9.5/src/panel.c,29,5,4,1,1,7,9
panel_update_info,gnuit-4.9.5/src/panel.c,87,128,15,3,9,20,21
panel_update_path,gnuit-4.9.5/src/panel.c,20,3,3,1,2,8,8
panel_update_size,gnuit-4.9.5/src/panel.c,39,4,6,2,2,15,13
panel_warning,gnuit-4.9.5/src/panel.c,31,12,7,2,12,6,4
readdir,gnuit-4.9.5/src/panel.c,,,,,,,
same_file,gnuit-4.9.5/src/panel.c,14,2,2,1,1,6,2
sort_compare_fn,gnuit-4.9.5/src/panel.c,63,21,24,3,146,12,4
xchg,gnuit-4.9.5/src/panel.c,8,1,1,0,0,3,2
clock_refresh,gnuit-4.9.5/src/gitps.c,4,1,1,0,0,0,0
find,gnuit-4.9.5/src/gitwhich.c,29,5,4,2,0,3,6
__argmatch_die,gnuit-4.9.5/lib/argmatch.c,5,1,1,0,0,2,1
select,/usr/include/x86_64-linux-gnu/sys/select.h,,,,,,,
my_usleep,gnuit-4.9.5/lib/nanosleep.c,19,3,3,2,1,6,3
rpl_nanosleep,gnuit-4.9.5/lib/nanosleep.c,27,6,4,2,0,3,10
sighandler,gnuit-4.9.5/lib/nanosleep.c,5,1,1,0,0,1,1
char_to_print,gnuit-4.9.5/src/gitview.c,10,2,3,1,1,4,2
clean_up,gnuit-4.9.5/src/gitps.c,7,1,1,0,0,1,3
cursor_update,gnuit-4.9.5/src/gitview.c,8,2,2,1,1,7,2
fatal,gnuit-4.9.5/src/gitwhich.c,7,1,1,0,0,0,1
fatal,gnuit-4.9.5/src/git.c,9,2,2,1,0,4,4
main,gnuit-4.9.5/src/git.c,1156,999999999,214,9,2072,54,143
read_keys,gnuit-4.9.5/src/gitps.c,46,145,11,4,13,5,8
refresh,gnuit-4.9.5/src/gitps.c,25,8,5,1,0,6,12
report_undefined_key,gnuit-4.9.5/src/gitps.c,26,2,3,1,1,4,16
resize,gnuit-4.9.5/src/git.c,53,33,11,3,5,8,8
set_header,gnuit-4.9.5/src/gitps.c,10,1,2,0,0,6,6
set_status,gnuit-4.9.5/src/gitps.c,20,4,5,1,2,11,7
tty_init,gnuit-4.9.5/src/tty.c,24,3,3,1,2,7,15
update_line,gnuit-4.9.5/src/gitview.c,41,6,5,1,2,5,9
main,gnuit-4.9.5/src/gitkeys.c,21,3,3,2,2,1,7
endpwent,/usr/include/pwd.h,,,,,,,
tilde_find_prefix,gnuit-4.9.5/src/tilde.c,27,6,6,4,7,4,4
tilde_find_suffix,gnuit-4.9.5/src/tilde.c,19,7,5,3,8,3,3
main,gnuit-4.9.5/src/gitwipe.c,14,4,3,1,0,2,6
main,gnuit-4.9.5/src/gitps.c,347,452176,100,5,1520,32,78
usage,gnuit-4.9.5/src/gitwipe.c,6,1,1,0,0,3,2
usage,gnuit-4.9.5/src/gitps.c,11,1,1,0,0,2,1
xalloc_die,gnuit-4.9.5/src/xmalloc.c,6,1,1,0,0,0,2
xalloc_die,gnuit-4.9.5/lib/xalloc-die.c,6,1,1,0,0,6,2
